Amostra_ID,Rotulo_Real,Rotulo_Previsto,Prob_Classe_0,Prob_Classe_1,Prob_Classe_2,Prob_Classe_3,Prob_Classe_4,Prob_Classe_5,Prob_Classe_6,Prob_Classe_7,Prob_Classe_8,Prob_Classe_9
155,5,5,3.8643526e-17,1.01765886e-13,3.5926296e-16,3.592851e-11,1.1940935e-11,1.0,4.6991608e-12,8.185018e-17,3.6180822e-11,1.0224924e-08
156,6,6,1.0302535e-10,7.6021234e-14,6.6512043e-12,1.3684605e-15,3.7531906e-09,1.4329295e-10,1.0,4.40081e-15,1.3111827e-11,6.674689e-16
157,0,0,0.99999976,4.1117287e-10,9.7635635e-08,2.1376659e-10,2.6910567e-09,2.1675803e-10,8.449382e-09,2.092478e-09,2.4052595e-09,1.08728216e-07
158,3,3,7.48495e-11,6.303991e-08,0.0036832998,0.99631655,2.3198429e-12,1.8683263e-10,1.949567e-14,3.8702566e-09,7.665845e-10,6.4114554e-11
159,4,4,4.1139047e-06,0.00242359,8.0581385e-06,3.513213e-08,0.997387,6.1475126e-05,0.00010404855,9.9488225e-06,1.1811651e-06,6.2461675e-07
160,4,4,1.1716297e-06,1.7364315e-06,3.4517404e-07,1.7124515e-09,0.9839756,0.000451222,4.705963e-05,3.998983e-09,0.01551706,5.8069036e-06
161,6,6,1.873775e-10,2.3664457e-15,5.405748e-13,5.8444914e-14,2.7129004e-11,1.827045e-10,1.0,3.055254e-16,5.934868e-13,8.10248e-16
162,5,5,1.3688531e-21,3.8057874e-19,1.0859497e-22,1.1341486e-13,2.8365674e-23,1.0,5.119115e-20,6.677448e-21,1.7812352e-18,4.6392185e-15
163,4,4,1.0356984e-11,1.955865e-09,2.6804845e-12,1.4708441e-13,0.99999976,1.8683155e-09,6.325467e-10,3.918647e-09,4.380727e-11,2.171813e-07
164,6,6,4.6876374e-09,1.7203892e-12,5.1798364e-11,3.9763958e-13,9.369545e-08,2.9522843e-10,0.9999999,3.2014513e-12,2.3088007e-09,1.4268289e-13
165,5,5,4.786191e-15,3.911919e-13,3.245946e-14,5.925088e-08,8.524793e-15,1.0,1.11178367e-13,4.6912547e-15,1.718516e-09,1.4502891e-08
166,4,4,1.5142856e-11,9.445166e-10,9.930455e-12,1.9218248e-14,1.0,3.7332516e-08,6.3439343e-09,2.2117284e-10,2.2568677e-12,1.7982057e-09
167,5,5,1.9264709e-08,3.1126865e-10,1.070154e-09,2.3756722e-05,5.908475e-10,0.99997604,2.3461253e-07,8.415775e-09,3.365235e-08,5.5972147e-09
168,1,1,3.651324e-11,1.0,8.618872e-10,2.1474187e-12,4.7350326e-08,5.5333618e-09,1.4755997e-08,1.7397696e-08,1.9037094e-08,3.1586983e-11
169,4,4,3.8170947e-10,1.2826421e-08,3.5232148e-09,2.3740942e-12,0.9999981,1.1160624e-06,5.341425e-09,1.8270704e-09,2.669754e-09,8.4730596e-07
170,4,4,7.4485773e-13,1.4896305e-09,4.974471e-10,4.4944537e-14,0.99999976,2.3979058e-07,1.5332959e-11,1.3838019e-11,2.4161072e-12,9.656345e-09
171,7,7,0.00045569957,0.0007879051,0.0012762317,0.0024602413,0.0006494034,3.1115924e-05,1.0216885e-05,0.9894187,0.00027904785,0.0046314117
172,2,2,3.189098e-12,1.800803e-10,1.0,3.827026e-09,2.223333e-15,3.495176e-17,6.7153725e-16,9.4905785e-11,8.728027e-09,1.7777083e-15
173,3,3,1.1642952e-13,2.0413947e-10,2.6388125e-08,1.0,2.0817815e-13,7.4190276e-10,1.0737201e-14,3.90193e-11,1.2526424e-09,1.1595227e-11
174,2,2,4.0918224e-12,5.401332e-11,1.0,2.547408e-10,6.5943073e-13,2.6381803e-14,1.0052787e-14,6.2527206e-09,9.2060925e-12,1.8308648e-14
175,7,7,0.0001873169,0.020311031,0.0006087983,0.00072956615,0.0009124367,0.00011820837,1.331405e-05,0.97084624,0.0004071023,0.005865911
176,1,1,1.4814547e-08,0.9999889,6.258632e-08,1.3855579e-09,4.6382078e-07,2.8884804e-07,4.6193765e-07,3.6143422e-07,9.38734e-06,4.1264034e-08
177,8,8,3.8281019e-07,2.0590373e-07,1.3713557e-07,9.256389e-09,6.4962086e-07,5.0925205e-06,2.8782895e-06,5.6725487e-09,0.9999902,3.4193556e-07
178,1,1,2.2804598e-11,1.0,7.649542e-10,2.2625278e-11,5.7503993e-08,5.97779e-09,5.7288188e-09,2.993396e-08,1.2140291e-08,2.1105506e-10
179,8,8,4.750261e-10,8.235942e-10,3.7742813e-09,2.699303e-09,1.0556105e-11,1.6435691e-11,2.1588079e-11,5.061907e-13,1.0,1.5576753e-09
180,1,1,1.4229297e-09,0.99999464,3.9918795e-08,3.754006e-10,1.2359546e-06,5.5607696e-08,4.9398267e-08,3.9938714e-06,1.03022e-07,1.9264077e-08
181,8,8,2.81436e-11,4.512072e-10,7.1449824e-10,6.7246124e-09,1.4180942e-11,2.3871955e-11,5.544301e-11,1.1953981e-13,1.0,2.8627476e-09
182,5,5,1.5251743e-13,6.864552e-11,4.368731e-14,4.926543e-10,3.4836805e-14,1.0,7.6144735e-10,3.7333824e-14,3.406219e-08,6.7102846e-10
183,0,0,1.0,2.4949483e-16,8.2317604e-11,2.9058842e-16,1.6567637e-14,1.096634e-18,7.8167826e-14,4.122053e-15,1.0521018e-13,2.611592e-13
184,8,8,2.587002e-07,2.7588792e-06,3.5023e-07,1.0716941e-05,6.333182e-08,8.330239e-09,6.1869805e-08,9.749457e-10,0.99998546,3.9049448e-07
185,9,9,2.0087866e-06,1.0703718e-07,1.3170671e-05,5.943009e-07,0.0031326842,1.4463883e-05,0.00010268012,4.8049026e-07,3.2769185e-07,0.9967335
186,2,2,8.156223e-12,3.058912e-11,1.0,9.0456026e-10,6.7536283e-15,1.0129965e-15,8.8429975e-16,1.9832747e-08,1.0935961e-12,2.675331e-16
187,5,5,5.7371784e-14,2.2851387e-12,6.863137e-14,5.5707478e-05,7.5234796e-17,0.9999443,5.8940453e-15,1.4823833e-12,1.8377862e-12,9.603716e-10
188,0,0,1.0,2.931113e-15,7.554263e-11,1.3173559e-16,9.227586e-17,2.034333e-13,7.116237e-12,7.487327e-12,3.4749308e-12,6.0397506e-15
189,1,1,3.1432837e-08,0.99993217,2.8894943e-08,3.1593686e-08,1.077322e-05,3.6497906e-06,2.158884e-07,4.0316843e-07,4.990459e-05,2.8504705e-06
190,1,1,2.1056742e-06,0.99994683,1.3494683e-09,8.568123e-11,7.236029e-06,8.5513e-09,2.2231008e-07,1.11400766e-07,4.3355893e-05,7.8764435e-09
191,1,1,2.2442872e-08,0.9999051,3.7524998e-08,2.4646758e-07,1.0346006e-05,3.747461e-06,2.2649965e-07,1.8001096e-07,5.261933e-05,2.7571912e-05
192,0,0,0.99999905,6.7663166e-13,9.727408e-07,1.2655256e-12,1.19301565e-11,3.2536538e-14,4.4006265e-09,4.3073136e-12,1.6892111e-09,2.1006117e-11
193,9,9,1.0795889e-05,8.1772494e-05,2.3796243e-05,0.000606678,0.00071524584,0.00088459067,1.7008695e-05,7.9196245e-05,0.030522177,0.9670588
194,0,0,0.99999857,8.669174e-11,1.4229511e-06,2.0408467e-10,9.909293e-11,1.020855e-10,7.6714907e-10,3.0053457e-10,1.1305725e-09,3.33974e-08
195,3,3,5.0480413e-08,5.9947142e-06,4.1070023e-05,0.9983449,3.8880307e-07,2.8782642e-07,5.8911972e-08,4.294722e-06,0.0015962126,6.8626714e-06
196,1,1,1.0206017e-08,0.99999547,1.8597817e-09,5.5310175e-12,3.4261257e-06,1.907841e-08,6.6337003e-07,8.947198e-08,2.436191e-07,1.8475195e-10
197,6,6,1.2877873e-12,7.9821897e-16,1.8164203e-13,1.8968125e-15,1.4144852e-11,1.42648435e-08,1.0,4.1124366e-17,2.1829016e-11,2.2260751e-14
198,4,4,2.7650874e-12,1.4440117e-09,9.696166e-11,5.2592323e-14,1.0,3.494452e-08,1.0407827e-10,1.1901741e-10,3.040625e-10,8.510067e-09
199,2,2,9.131091e-10,2.524102e-08,0.99998415,1.0854677e-05,3.4200063e-11,4.4713963e-12,1.4843749e-12,4.9556147e-06,4.5448786e-08,9.266552e-11
200,3,3,8.09805e-10,3.262315e-08,8.07527e-06,0.99998796,6.1293426e-10,5.9365465e-07,8.021766e-11,1.830115e-08,3.1591533e-06,1.2714969e-07
201,6,6,1.0076914e-11,4.522389e-16,7.711621e-15,3.512349e-18,1.14898395e-11,1.8309102e-14,1.0,1.6068889e-16,9.738842e-13,1.6982352e-17
202,1,1,1.8443709e-08,0.99999785,1.6448248e-09,3.1141704e-12,7.119179e-07,5.2558125e-10,1.4272643e-09,4.2730722e-08,1.4140043e-06,3.738969e-10
203,1,1,5.769738e-08,0.99996614,5.058103e-07,1.27092905e-08,3.4125287e-06,7.552276e-06,6.011428e-06,1.718354e-06,1.444675e-05,3.729974e-07
204,1,1,2.9287106e-10,0.9999995,3.963999e-09,1.0108787e-11,4.6127295e-07,1.6630455e-09,2.9955025e-08,5.4958544e-08,5.0523106e-08,3.9594307e-11
205,3,3,3.167485e-13,2.4461004e-11,1.8745983e-09,1.0,1.7798747e-13,1.9024562e-09,1.9158454e-13,7.532274e-12,1.0141078e-08,5.8641425e-11
206,9,9,9.979325e-08,4.235572e-07,2.611574e-07,1.3111315e-06,5.0289313e-05,0.00021843078,1.1485841e-06,2.1939915e-07,0.0017460695,0.99798167
207,5,5,3.540725e-08,9.4769725e-08,1.24657955e-08,0.0005071159,2.5255178e-09,0.9994699,5.3355396e-09,1.8632704e-08,2.0243017e-06,2.0881545e-05
208,2,2,5.5083943e-13,2.1661344e-10,1.0,4.884006e-12,2.792577e-10,2.7840861e-12,1.2036253e-13,7.655482e-10,2.4220217e-13,3.167464e-15
209,9,9,1.0567491e-05,1.743192e-05,4.0783078e-05,0.15347248,0.0011765005,0.0025421137,7.263664e-08,0.00029194058,0.0003546441,0.8420934
210,4,4,9.0333824e-11,7.355397e-08,1.1324863e-11,7.0195954e-13,0.999997,2.9220426e-09,2.8238716e-09,6.301418e-07,3.1132816e-09,2.2684205e-06
211,5,5,9.8024096e-08,1.3937603e-07,1.38487035e-08,2.8582945e-05,4.6459664e-10,0.9999442,4.8735632e-08,2.7476585e-08,2.052166e-05,6.438597e-06
212,9,9,2.363476e-09,1.6290552e-09,3.9893858e-10,6.7040946e-06,1.6610808e-07,1.01098365e-07,6.7029075e-13,5.1877083e-07,1.4811945e-08,0.9999925
213,3,3,3.9678976e-12,4.1461606e-10,2.5210276e-09,1.0,4.2433198e-13,3.2927532e-09,1.3163734e-13,2.0623935e-08,2.844129e-09,6.590083e-09
214,9,9,1.3877595e-08,1.4071234e-08,6.366388e-09,3.9601645e-07,6.399744e-06,1.3236059e-06,3.7924092e-10,3.5716848e-08,6.2177605e-07,0.9999912
215,0,0,1.0,5.649629e-12,4.648482e-08,1.5871961e-12,1.7281528e-10,7.634007e-13,7.594202e-09,5.7649743e-11,2.3305868e-09,1.2222556e-09
216,3,3,1.4956003e-21,4.740035e-17,2.0799536e-15,1.0,9.342248e-22,1.0307998e-14,2.3689911e-24,2.2110763e-16,1.467164e-15,9.30823e-13
217,6,6,1.5691131e-09,4.295611e-10,1.0214346e-13,2.9665606e-12,4.1415418e-10,0.39158598,0.6084119,7.102164e-14,2.1656415e-06,2.7069237e-11
218,5,5,9.886661e-13,1.6044896e-10,1.1837771e-12,9.924675e-09,1.5929636e-13,1.0,1.893674e-12,1.4846329e-09,3.0788505e-10,8.913602e-11
219,5,5,4.2423014e-12,7.3353545e-12,6.6051683e-13,8.866136e-08,2.906137e-13,0.99999976,9.4032716e-12,9.149683e-13,3.9083687e-09,6.2437955e-08
220,7,7,8.281145e-10,4.8611386e-09,7.945243e-09,3.9805773e-08,1.8913007e-09,9.756624e-10,1.3212992e-11,0.9999994,1.110735e-11,6.2217794e-07
221,2,2,5.783572e-07,1.9472086e-08,0.9999752,1.8217275e-05,9.694308e-09,1.8232374e-09,3.4276965e-10,5.9521367e-06,4.8482732e-08,8.350476e-11
222,2,2,7.658798e-07,5.5134905e-07,0.9999814,5.975664e-06,3.084446e-07,6.164034e-08,9.3153847e-07,8.4034855e-07,9.098392e-06,4.5966044e-09
223,7,7,5.1658838e-12,7.072416e-10,9.0066045e-11,4.1241396e-10,5.334611e-10,1.4730716e-12,9.88964e-13,1.0,2.2375443e-13,2.5005896e-08
224,1,1,2.6962953e-06,0.9996838,3.2499065e-06,3.3725005e-08,0.0002181233,1.7355147e-06,2.0855573e-06,1.5386979e-05,7.224629e-05,5.489042e-07
225,2,2,7.782563e-11,9.812763e-11,1.0,3.6783884e-08,8.4812996e-14,3.631545e-14,5.97444e-16,4.6534677e-08,7.9741064e-13,4.7730473e-14
226,8,8,4.6889057e-09,8.233132e-09,3.5519439e-09,6.545975e-08,9.445541e-10,2.021709e-07,4.1187494e-08,1.43148575e-11,0.99999964,1.8367036e-08
227,4,4,6.765733e-10,8.048181e-08,3.5579493e-09,2.4858024e-12,0.99999905,7.467058e-07,9.411341e-08,6.386505e-09,3.98948e-10,3.1110563e-09
228,1,1,4.1383936e-09,0.9999994,2.475039e-09,3.293594e-12,3.544181e-07,4.8866355e-10,2.040503e-09,2.7510614e-08,2.0580275e-07,1.9019461e-10
229,7,7,3.3213716e-08,5.59093e-07,1.3658093e-06,1.3448268e-06,8.044872e-08,1.2492832e-08,1.7931192e-09,0.99999213,1.7091211e-09,4.3787836e-06
230,3,3,3.66336e-13,2.506728e-10,1.3630332e-09,0.9999999,4.5015174e-13,6.304372e-08,3.1688205e-13,3.7451535e-12,1.880533e-08,3.2026286e-09
231,3,3,2.766146e-13,1.3364625e-10,4.9740345e-10,0.99999976,2.495875e-13,1.7342849e-09,9.212715e-15,5.0653345e-13,1.03921295e-07,6.606345e-08
232,8,8,2.44889e-09,7.3420686e-10,2.710524e-09,4.392722e-09,7.363213e-11,1.2319686e-06,2.6081218e-06,4.0113307e-13,0.9999962,8.9306615e-09
233,8,8,1.325934e-05,0.00022666562,2.743498e-05,0.0015094586,8.116731e-07,0.0016004582,2.6174046e-05,4.7043804e-06,0.99610126,0.00048976776
234,7,7,1.0408428e-08,3.5848413e-07,1.6725962e-06,4.916343e-08,4.1893977e-09,6.3986043e-09,5.05894e-10,0.99999774,2.2020966e-10,6.7004414e-08
235,9,9,4.905881e-09,2.049406e-09,4.837731e-10,3.0257784e-08,3.8104959e-06,1.8488347e-08,2.3293858e-11,1.3363449e-06,3.7275754e-08,0.99999475
236,2,2,5.942826e-11,2.0145382e-11,1.0,4.6362985e-08,2.025575e-13,6.3814205e-13,1.0036129e-12,8.983469e-09,3.9353265e-10,5.8985126e-15
237,2,2,3.3313602e-11,8.7912495e-09,1.0,2.3008603e-10,1.1565597e-09,8.2782834e-12,9.6752484e-12,4.857242e-08,5.926116e-12,6.4266606e-14
238,4,4,1.4506854e-11,2.0297925e-11,2.8645866e-10,2.4973775e-15,1.0,2.0911577e-09,4.730451e-10,2.495101e-12,9.390419e-13,5.2789887e-11
239,1,1,3.777057e-10,0.9999993,3.7306345e-09,3.966414e-11,2.209641e-07,8.3642064e-08,8.8441915e-08,4.0119733e-08,1.8960085e-07,3.5072818e-09
240,5,5,1.7783662e-15,2.0943277e-12,7.135676e-15,3.3812718e-08,2.9159905e-15,1.0,1.3305504e-12,6.1916647e-15,2.2389182e-10,2.6593556e-09
241,9,8,8.622752e-05,1.4357842e-05,2.3208155e-05,0.001188492,1.1071542e-05,0.026508968,6.68471e-07,7.871763e-08,0.7562059,0.21596101
242,8,8,2.746625e-10,1.7847843e-12,7.003125e-10,1.3739784e-12,2.9352688e-12,3.5791461e-10,1.4827466e-11,5.1196775e-14,1.0,1.0631296e-10
243,7,7,1.1310565e-11,2.2829317e-08,7.219607e-05,2.6083273e-09,1.6296312e-08,7.203323e-12,6.2449173e-12,0.99992776,6.7107723e-14,1.40009835e-11
244,2,2,2.2889026e-06,7.825109e-06,0.9991517,0.0006304603,7.2097936e-07,5.7357244e-07,4.122188e-07,0.00013328751,7.2712355e-05,8.6316476e-08
245,3,3,3.7509138e-11,4.555091e-08,6.431275e-07,0.9999989,4.1651e-10,1.841214e-07,4.7830195e-11,4.272449e-08,8.1576154e-08,3.9158943e-09
246,0,0,1.0,4.8906353e-15,1.1207648e-12,9.935815e-16,2.55994e-14,2.8435873e-16,1.2413056e-11,8.643461e-15,2.8708795e-12,5.566898e-13
247,4,2,7.129481e-05,3.7945774e-06,0.8030981,1.6249416e-07,0.1564815,5.107217e-05,0.040292136,1.5592494e-07,1.8202692e-06,4.945721e-10
248,4,4,4.7530677e-11,2.7058686e-10,2.0046595e-12,2.6491917e-15,1.0,1.5983165e-10,7.2840284e-10,4.2311468e-10,1.0641434e-11,6.3731744e-09
249,2,2,1.2065233e-08,2.9009144e-08,0.9999857,1.3285428e-05,1.9916057e-11,2.9096307e-12,9.881057e-12,1.6687848e-07,9.116224e-07,1.7341042e-10
250,4,4,4.1918778e-07,2.2943425e-06,1.303986e-06,8.0631715e-08,0.9774279,0.00014675657,1.17962415e-07,2.9524364e-07,4.7201916e-06,0.022415899
251,1,1,5.8013967e-07,0.9998683,9.5024427e-07,4.1730263e-07,8.0269376e-05,1.0367315e-05,7.5409284e-06,1.6263417e-05,1.4989407e-05,3.358997e-07
252,9,9,1.9785232e-10,5.5100383e-11,2.434947e-11,3.564699e-08,3.0670545e-08,1.3704528e-08,1.7471414e-12,7.0929357e-10,1.3170414e-09,0.9999999
253,5,5,1.3350435e-14,3.6131065e-13,2.6786614e-15,6.607297e-10,9.953953e-15,1.0,4.3769758e-12,1.2158584e-14,1.9999222e-10,5.1997956e-10
254,7,7,5.4576153e-11,5.580077e-10,5.1580535e-09,2.5814677e-08,1.6007845e-10,8.637825e-11,9.756819e-13,0.9999999,4.3740356e-13,1.1184208e-07
255,7,7,1.8293962e-08,2.9590046e-07,9.5716505e-06,2.800163e-08,1.0572961e-08,1.4272394e-09,1.1964013e-09,0.99999,9.957824e-11,1.0434651e-07
256,2,2,5.538917e-10,4.294508e-08,0.9999969,5.6963864e-07,4.6901042e-11,3.3947667e-12,3.7783912e-12,2.4933167e-06,1.0422883e-08,5.2959026e-12
257,8,8,5.965553e-06,0.00073032547,1.2679087e-07,5.6128397e-07,1.2455171e-06,4.597308e-05,0.00075291446,2.2682585e-08,0.9984628,1.3037412e-07
258,2,2,1.31327995e-11,1.8522564e-13,1.0,1.8511961e-10,1.5475236e-13,3.3708343e-15,1.422935e-16,6.0561467e-10,2.8394995e-13,4.3758985e-16
259,6,6,0.2395103,2.51497e-07,8.1468515e-06,3.278596e-06,1.2799751e-06,0.0013721696,0.75751674,5.2334385e-06,0.0015825471,3.8540147e-08
260,8,8,9.922848e-11,9.5256344e-11,4.6299707e-08,2.5336658e-10,2.1678928e-12,4.4192653e-11,3.0972547e-11,2.612484e-13,1.0,1.6789461e-10
261,5,5,4.6242883e-15,1.8252843e-12,4.769764e-17,1.4321077e-09,1.2602316e-17,1.0,2.5035599e-14,5.436805e-15,3.1003637e-11,6.80508e-11
262,7,7,5.157288e-16,1.3643311e-13,1.2723636e-13,2.1434046e-12,1.8180554e-14,6.6234563e-15,8.047883e-19,1.0,1.0360452e-17,5.1573208e-11
263,7,7,7.2723706e-13,3.6729464e-09,3.6890432e-10,9.252517e-11,4.1844617e-10,6.598475e-12,4.65786e-13,1.0,4.5392103e-14,1.1150394e-09
264,9,9,5.742473e-06,4.7031932e-05,1.4575671e-06,2.2249696e-06,0.0021864395,5.454067e-07,4.65318e-09,5.543933e-06,0.0003342857,0.99741673
265,1,1,2.4725423e-11,1.0,1.4994617e-10,1.8855898e-12,5.2112593e-08,1.3752364e-09,1.8527302e-09,1.2519264e-08,2.6002713e-08,1.9412214e-10
266,8,8,9.3256844e-05,7.922761e-05,0.00012425384,0.012105075,2.491061e-05,0.00018613192,1.1721511e-05,2.1238823e-07,0.98579025,0.0015849324
267,1,1,6.9148237e-10,0.9999968,5.761595e-10,1.0175576e-11,2.5616275e-06,1.6562673e-08,3.998007e-08,1.35400455e-08,6.630585e-07,2.3499294e-09
268,8,8,0.00025041687,1.1239581e-05,0.0055522295,0.0021228993,1.2290325e-05,4.4576136e-05,1.0441162e-05,2.4552792e-06,0.9913511,0.0006423517
269,0,0,0.99999976,2.5723068e-11,6.380191e-09,5.3353727e-10,2.388099e-09,4.428295e-10,1.0715509e-07,1.2025053e-09,2.8436673e-09,1.1468501e-07
270,3,3,1.4323184e-16,2.5325797e-13,4.8171905e-12,1.0,1.8246122e-16,7.00399e-11,2.0690782e-17,5.71481e-15,7.83647e-11,2.1747094e-12
271,0,0,0.9999987,2.3637692e-10,6.728315e-08,1.121088e-09,1.9943744e-07,3.769469e-10,5.920844e-08,2.068429e-09,1.47380605e-08,9.37079e-07
272,1,1,9.2077757e-10,0.9999988,1.5198099e-08,1.5920347e-10,3.1618654e-07,8.9450786e-08,7.861534e-08,3.4734578e-07,2.8203863e-07,1.9739245e-08
273,9,9,3.0916036e-09,9.702923e-10,6.4337496e-10,1.3240605e-06,1.0083643e-07,4.13532e-08,2.1541363e-10,1.6682508e-08,4.8715884e-07,0.999998
274,9,9,7.315589e-08,2.0485354e-08,5.4149695e-08,0.0049313274,1.9320166e-07,2.4922664e-07,2.3997795e-10,2.3457299e-06,4.460447e-06,0.9950612
275,4,4,5.5906673e-12,2.15407e-09,4.4027545e-11,9.4931096e-14,0.9999896,4.9296998e-09,1.7825531e-10,1.642276e-08,1.4924806e-11,1.0339266e-05
276,1,1,8.102932e-11,0.9999999,1.6998064e-10,7.1345523e-13,6.294099e-08,2.3989405e-10,5.3919674e-10,1.8525013e-08,5.859745e-08,1.7541017e-10
277,8,8,8.488356e-06,4.3747355e-06,3.3178553e-06,2.4286776e-06,9.219539e-07,1.3593655e-06,8.921702e-06,1.3702093e-07,0.99996555,4.5282977e-06
278,2,2,1.05032125e-08,8.91697e-09,0.9999993,1.1617302e-07,1.8637614e-10,5.7598155e-11,1.0464629e-10,1.4372513e-07,4.4653686e-07,2.1453563e-10
279,1,1,5.8299227e-10,0.9999988,2.139363e-08,2.877902e-10,4.7466216e-07,7.8173635e-08,9.829645e-08,3.2538816e-07,1.2212837e-07,1.0260429e-08
280,2,2,1.8330419e-10,1.3653914e-08,1.0,3.6534473e-08,4.5963498e-12,2.0923333e-14,1.0804679e-12,1.1264077e-08,1.2338932e-08,2.193145e-13
281,9,9,3.004326e-12,2.896691e-13,4.5182417e-12,4.0595963e-10,6.966521e-08,4.408127e-11,2.6928243e-12,1.04432955e-11,1.7600739e-10,0.9999999
282,7,7,2.305629e-06,0.00018975974,0.00015825094,3.4642967e-06,1.5235943e-05,1.5988427e-06,8.97008e-07,0.9996195,9.5101854e-07,7.937526e-06
283,5,5,1.981604e-15,1.9212456e-14,9.045484e-17,5.1478172e-11,2.2807141e-17,1.0,3.2639858e-15,1.0582598e-14,7.8403934e-13,7.987951e-11
284,9,9,4.430588e-08,4.209638e-09,1.41877745e-08,1.3186126e-06,4.6231653e-06,3.2919448e-07,1.3017484e-10,1.6766189e-06,8.693089e-08,0.9999919
285,2,2,1.009374e-12,1.17462385e-11,1.0,1.815358e-08,2.9762466e-13,2.356431e-13,6.145454e-14,6.687695e-10,3.2768063e-10,1.748299e-15
286,6,6,2.6837518e-11,1.3187579e-11,2.7082633e-12,1.4999686e-14,3.738088e-10,1.2361896e-06,0.9999987,1.7649889e-15,8.7382645e-08,2.0883645e-13
287,4,4,4.0241632e-09,1.0808013e-07,1.026077e-07,2.702319e-09,0.99999523,2.1790884e-06,2.746951e-07,4.3736864e-07,4.1074327e-07,1.3277999e-06
288,1,1,2.8929994e-08,0.9999658,5.721085e-10,4.265711e-12,2.7466083e-07,3.6097904e-07,4.2730267e-07,2.567092e-08,3.315811e-05,5.9319496e-09
289,5,5,3.8685496e-08,5.6533696e-07,4.8431156e-07,0.0020292788,5.4494063e-07,0.988383,8.238095e-07,5.1789506e-09,0.009240847,0.0003443658
290,8,8,1.8368317e-08,3.9542705e-08,2.3258155e-08,1.8538123e-06,1.503315e-07,4.2473475e-05,1.4166166e-07,5.921207e-11,0.9999491,6.1507762e-06
291,2,2,2.9370957e-11,1.1076802e-08,0.9999999,7.368365e-08,1.0450623e-12,7.136495e-14,3.5997613e-13,7.1669186e-09,4.5559014e-09,2.315367e-13
292,9,9,3.3457326e-09,7.6776574e-10,6.236988e-10,2.2396017e-08,5.7788736e-07,1.2442713e-07,2.244913e-12,2.524815e-07,6.3588645e-09,0.99999905
293,2,2,2.0090386e-12,3.9330397e-09,1.0,1.1692759e-09,3.6251782e-10,1.4509843e-11,4.1001016e-13,3.8261735e-08,5.542572e-13,3.6345227e-15
294,0,0,0.9999914,9.492168e-10,7.961081e-06,8.155991e-10,8.881823e-11,1.6308909e-09,5.46308e-07,3.5903165e-09,5.5389982e-08,9.682523e-10
295,4,4,8.397028e-12,1.8905004e-10,7.6071716e-10,2.3258617e-13,1.0,2.2438368e-08,4.9844963e-12,4.1784996e-12,3.3352956e-11,2.621724e-09
296,0,0,1.0,1.2389678e-16,1.1449673e-11,9.039522e-16,6.762729e-15,4.9036297e-18,1.4473708e-12,6.8754887e-16,1.977625e-14,3.4870728e-13
297,0,0,0.9999999,1.5415293e-12,4.994808e-10,7.1925804e-13,2.922912e-11,6.266494e-10,1.7533235e-07,4.2610164e-09,1.5937235e-09,4.1684555e-11
298,2,2,3.6470657e-14,6.38223e-11,1.0,1.7821509e-09,1.087304e-13,2.4557537e-15,1.8577777e-15,3.3827539e-09,4.9797572e-11,3.2799246e-15
299,8,8,1.8235147e-10,2.1855691e-10,2.4040641e-12,7.7882804e-11,7.017582e-13,2.3842162e-10,7.389402e-13,1.4114995e-14,1.0,2.7909902e-10
300,4,4,4.017667e-05,0.005557947,0.00011109132,2.3614031e-07,0.98113614,0.00023871285,0.012672349,0.00023411358,9.213663e-06,2.531294e-08
301,7,7,3.666884e-13,1.2758601e-10,3.776845e-09,2.697864e-11,5.453678e-09,1.9874351e-13,3.5376832e-14,1.0,2.4537017e-16,1.2272448e-10
302,1,1,4.7528773e-11,0.9999999,4.789618e-10,3.4001296e-12,8.6345445e-08,2.1288014e-09,6.8643877e-09,1.9464212e-08,3.703676e-08,2.7416e-10
303,2,2,1.9836375e-06,1.7273715e-06,0.99973947,0.00017172766,1.13390634e-07,3.524135e-07,4.3114787e-07,1.2595073e-05,7.155459e-05,2.7893453e-08
304,4,4,8.793051e-11,3.811386e-09,1.3812636e-10,2.532588e-14,1.0,5.920826e-09,6.0282486e-09,1.7792953e-08,5.4334834e-09,8.099507e-10
305,0,0,1.0,1.6117734e-11,3.3585679e-09,1.4671144e-14,3.7433937e-14,1.0841836e-12,1.1253898e-08,3.0728118e-11,7.5901135e-10,5.6797354e-14
306,2,2,1.28155195e-11,2.2040388e-10,1.0,2.2599196e-10,8.508881e-13,6.7482204e-15,1.1561686e-14,1.6212818e-08,1.9031474e-11,1.28489824e-14
307,7,7,5.282198e-12,2.8719855e-08,6.366624e-09,1.1729328e-08,6.01276e-08,3.5937482e-11,1.4438467e-12,0.99999976,3.864328e-14,6.586064e-08
308,4,4,2.7421274e-08,7.888042e-08,2.6198859e-09,1.4404075e-11,0.9969896,3.7339269e-06,1.310579e-06,5.9981653e-10,0.0030051887,7.764357e-08
309,3,3,2.3274256e-13,9.9743e-07,6.396638e-08,0.9999989,3.8815552e-12,5.1577703e-10,1.4175458e-12,1.046233e-10,1.0304697e-08,6.4836816e-11
310,3,3,4.7782023e-14,8.005522e-11,4.4162616e-09,0.9999999,4.0178922e-13,5.189857e-10,7.450958e-15,8.050014e-12,1.0658843e-07,8.7686525e-10
